0.686, 0.480, 0.300, 0.267, 4.1251, 4.1251, 4.1760, 4.1411, 3.9401, 4.0289, 3.8344, 3.9216, 4.1760, 4.1624
0.686, 0.520, 0.300, 0.267, 4.0634, 4.0634, 4.1760, 4.0988, 4.0535, 4.0587, 3.8344, 3.9031, 4.1760, 4.1460
0.686, 0.520, 0.400, 0.267, 3.9447, 3.9447, 4.1760, 4.0174, 4.0535, 3.9969, 4.0535, 4.0100, 4.1760, 4.1143
0.486, 0.480, 0.350, 0.267, 4.5321, 4.5321, 3.4723, 3.9871, 3.9401, 4.2243, 3.9401, 4.1473, 4.1760, 4.2710
0.543, 0.520, 0.450, 0.267, 4.1884, 4.1884, 3.6427, 3.9389, 4.0535, 4.1237, 4.1760, 4.1816, 4.1760, 4.1793
0.571, 0.560, 0.450, 0.267, 4.0634, 4.0634, 3.7356, 3.9229, 4.1760, 4.1129, 4.1760, 4.1253, 4.1760, 4.1460
0.571, 0.560, 0.400, 0.267, 4.1251, 4.1251, 3.7356, 3.9581, 4.1760, 4.1475, 4.0535, 4.0822, 4.1760, 4.1624
0.629, 0.560, 0.400, 0.267, 4.0033, 4.0033, 3.9401, 3.9798, 4.1760, 4.0793, 4.0535, 4.0334, 4.1760, 4.1299
0.629, 0.560, 0.400, 0.200, 4.0634, 4.0634, 3.9401, 4.0176, 4.1760, 4.1129, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.560, 0.400, 0.200, 4.0033, 4.0033, 4.0535, 4.0205, 4.1760, 4.0793, 4.0535, 4.0334, 4.0535, 4.0435
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.029, 0.200, 0.050, 0.200, 8.3439, 8.3439, 2.5467, 2.7123, 3.3191, 4.3241, 3.3937, 3.6413, 4.0535, 4.9116
0.057, 0.280, 0.200, 0.200, 7.1970, 7.1970, 2.5897, 2.8530, 3.4723, 4.5152, 3.6427, 4.3536, 4.0535, 4.6822
0.086, 0.440, 0.300, 0.267, 6.0526, 6.0526, 2.6342, 2.9272, 3.8344, 4.8104, 3.8344, 4.4999, 4.1760, 4.6764
0.143, 0.560, 0.350, 0.333, 5.2912, 5.2912, 2.7277, 3.0939, 4.1760, 4.8005, 3.9401, 4.4130, 4.3091, 4.6365
0.229, 0.600, 0.350, 0.400, 4.8443, 4.8443, 2.8811, 3.3298, 4.3091, 4.6302, 3.9401, 4.2566, 4.4549, 4.6106
0.229, 0.680, 0.350, 0.467, 4.6068, 4.6068, 2.8811, 3.2755, 4.6162, 4.6098, 3.9401, 4.1734, 4.6162, 4.6118
0.343, 0.680, 0.350, 0.467, 4.3203, 4.3203, 3.1152, 3.5284, 4.6162, 4.4150, 3.9401, 4.0732, 4.6162, 4.4781
0.400, 0.680, 0.450, 0.400, 4.1251, 4.1251, 3.2480, 3.5988, 4.6162, 4.2822, 4.1760, 4.1531, 4.4549, 4.3230
0.429, 0.640, 0.450, 0.400, 4.1251, 4.1251, 3.3191, 3.6645, 4.4549, 4.2438, 4.1760, 4.1531, 4.4549, 4.3230
0.514, 0.640, 0.450, 0.333, 4.0033, 4.0033, 3.5551, 3.7856, 4.4549, 4.1659, 4.1760, 4.0983, 4.3091, 4.2072
0.629, 0.560, 0.450, 0.267, 3.9447, 3.9447, 3.9401, 3.9430, 4.1760, 4.0465, 4.1760, 4.0719, 4.1760, 4.1143
0.629, 0.480, 0.400, 0.200, 4.1884, 4.1884, 3.9401, 4.0962, 3.9401, 4.0593, 4.0535, 4.1075, 4.0535, 4.0805
0.629, 0.520, 0.550, 0.200, 3.9447, 3.9447, 3.9401, 3.9430, 4.0535, 3.9969, 4.4549, 4.1743, 4.0535, 4.0318
0.629, 0.440, 0.450, 0.200, 4.1884, 4.1884, 3.9401, 4.0962, 3.8344, 3.9902, 4.1760, 4.1816, 4.0535, 4.0805
0.629, 0.560, 0.450, 0.200, 4.0033, 4.0033, 3.9401, 3.9798, 4.1760, 4.0793, 4.1760, 4.0983, 4.0535, 4.0435
0.629, 0.560, 0.400, 0.200, 4.0634, 4.0634, 3.9401, 4.0176, 4.1760, 4.1129, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.560, 0.400, 0.200, 4.0033, 4.0033, 4.0535, 4.0205, 4.1760, 4.0793, 4.0535, 4.0334, 4.0535, 4.0435
0.657, 0.440, 0.400, 0.200, 4.1884, 4.1884, 4.0535, 4.1422, 3.8344, 3.9902, 4.0535, 4.1075, 4.0535, 4.0805
0.714, 0.480, 0.450, 0.200, 3.9447, 3.9447, 4.3091, 4.0488, 3.9401, 3.9423, 4.1760, 4.0719, 4.0535, 4.0318
0.571, 0.480, 0.450, 0.200, 4.2535, 4.2535, 3.7356, 4.0315, 3.9401, 4.0905, 4.1760, 4.2109, 4.0535, 4.0935
0.629, 0.480, 0.450, 0.200, 4.1251, 4.1251, 3.9401, 4.0564, 3.9401, 4.0289, 4.1760, 4.1531, 4.0535, 4.0678
0.686, 0.520, 0.450, 0.200, 3.9447, 3.9447, 4.1760, 4.0174, 4.0535, 3.9969, 4.1760, 4.0719, 4.0535, 4.0318
0.571, 0.480, 0.400, 0.200, 4.3203, 4.3203, 3.7356, 4.0697, 3.9401, 4.1226, 4.0535, 4.1602, 4.0535, 4.1069
0.600, 0.560, 0.450, 0.400, 3.8876, 3.8876, 3.8344, 3.8663, 4.1760, 4.0145, 4.1760, 4.0462, 4.4549, 4.2280
0.600, 0.520, 0.450, 0.400, 3.9447, 3.9447, 3.8344, 3.9006, 4.0535, 3.9969, 4.1760, 4.0719, 4.4549, 4.2508
0.629, 0.480, 0.450, 0.400, 3.9447, 3.9447, 3.9401, 3.9430, 3.9401, 3.9423, 4.1760, 4.0719, 4.4549, 4.2508
0.629, 0.480, 0.450, 0.400, 3.9447, 3.9447, 3.9401, 3.9430, 3.9401, 3.9423, 4.1760, 4.0719, 4.4549, 4.2508
0.629, 0.480, 0.450, 0.333, 4.0033, 4.0033, 3.9401, 3.9798, 3.9401, 3.9704, 4.1760, 4.0983, 4.3091, 4.2072
0.629, 0.480, 0.450, 0.267, 4.0634, 4.0634, 3.9401, 4.0176, 3.9401, 3.9993, 4.1760, 4.1253, 4.1760, 4.1460
0.657, 0.560, 0.300, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.1760, 4.1129, 3.8344, 3.9031, 4.1760, 4.1460
0.657, 0.560, 0.350, 0.267, 4.0033, 4.0033, 4.0535, 4.0205, 4.1760, 4.0793, 3.9401, 3.9622, 4.1760, 4.1299
0.657, 0.560, 0.350, 0.267, 4.0033, 4.0033, 4.0535, 4.0205, 4.1760, 4.0793, 3.9401, 3.9622, 4.1760, 4.1299
0.657, 0.480, 0.350, 0.267, 4.1251, 4.1251, 4.0535, 4.1005, 3.9401, 4.0289, 3.9401, 4.0048, 4.1760, 4.1624
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.200, 4.1251, 4.1251, 4.0535, 4.1005, 4.0535, 4.0907, 3.9401, 4.0048, 4.0535, 4.0678
0.657, 0.520, 0.550, 0.200, 3.8876, 3.8876, 4.0535, 3.9445, 4.0535, 3.9672, 4.4549, 4.1429, 4.0535, 4.0203
0.029, 0.320, 0.050, 0.333, 7.3677, 7.3677, 2.5467, 2.6844, 3.5551, 4.7751, 3.3937, 3.5924, 4.3091, 5.3286
0.200, 0.440, 0.150, 0.400, 5.7039, 5.7039, 2.8281, 3.4033, 3.8344, 4.6570, 3.5551, 3.8774, 4.4549, 4.9545
0.229, 0.440, 0.200, 0.400, 5.4907, 5.4907, 2.8811, 3.4776, 3.8344, 4.5632, 3.6427, 4.0123, 4.4549, 4.8692
0.343, 0.640, 0.300, 0.400, 4.5321, 4.5321, 3.1152, 3.6010, 4.4549, 4.5043, 3.8344, 4.0437, 4.4549, 4.4858
0.457, 0.640, 0.400, 0.400, 4.1251, 4.1251, 3.3937, 3.7281, 4.4549, 4.2438, 4.0535, 4.0822, 4.4549, 4.3230
0.486, 0.480, 0.400, 0.400, 4.3203, 4.3203, 3.4723, 3.8842, 3.9401, 4.1226, 4.0535, 4.1602, 4.4549, 4.4010
0.629, 0.600, 0.450, 0.400, 3.7775, 3.7775, 3.9401, 3.8379, 4.3091, 3.9902, 4.1760, 3.9967, 4.4549, 4.1839
0.571, 0.600, 0.400, 0.400, 3.9447, 3.9447, 3.7356, 3.8551, 4.3091, 4.0905, 4.0535, 4.0100, 4.4549, 4.2508
0.629, 0.600, 0.400, 0.400, 3.8319, 3.8319, 3.9401, 3.8721, 4.3091, 4.0228, 4.0535, 3.9649, 4.4549, 4.2057
0.629, 0.600, 0.350, 0.400, 3.8876, 3.8876, 3.9401, 3.9071, 4.3091, 4.0562, 3.9401, 3.9217, 4.4549, 4.2280
0.629, 0.440, 0.350, 0.400, 4.1251, 4.1251, 3.9401, 4.0564, 3.8344, 3.9623, 3.9401, 4.0048, 4.4549, 4.3230
0.686, 0.440, 0.400, 0.400, 3.9447, 3.9447, 4.1760, 4.0174, 3.8344, 3.8830, 4.0535, 4.0100, 4.4549, 4.2508
0.686, 0.440, 0.350, 0.400, 4.0033, 4.0033, 4.1760, 4.0576, 3.8344, 3.9087, 3.9401, 3.9622, 4.4549, 4.2742
0.571, 0.480, 0.350, 0.400, 4.1884, 4.1884, 3.7356, 3.9943, 3.9401, 4.0593, 3.9401, 4.0270, 4.4549, 4.3483
0.657, 0.520, 0.350, 0.333, 4.0033, 4.0033, 4.0535, 4.0205, 4.0535, 4.0274, 3.9401, 3.9622, 4.3091, 4.2072
0.657, 0.520, 0.350, 0.333, 4.0033, 4.0033, 4.0535, 4.0205, 4.0535, 4.0274, 3.9401, 3.9622, 4.3091, 4.2072
0.657, 0.520, 0.350, 0.333, 4.0033, 4.0033, 4.0535, 4.0205, 4.0535, 4.0274, 3.9401, 3.9622, 4.3091, 4.2072
0.657, 0.520, 0.350, 0.333, 4.0033, 4.0033, 4.0535, 4.0205, 4.0535, 4.0274, 3.9401, 3.9622, 4.3091, 4.2072
0.657, 0.520, 0.350, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 3.9401, 3.9832, 4.1760, 4.1460
0.657, 0.520, 0.350, 0.200, 4.1251, 4.1251, 4.0535, 4.1005, 4.0535, 4.0907, 3.9401, 4.0048, 4.0535, 4.0678
0.657, 0.520, 0.500, 0.200, 3.9447, 3.9447, 4.0535, 3.9820, 4.0535, 3.9969, 4.3091, 4.1269, 4.0535, 4.0318
0.657, 0.440, 0.500, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 3.8344, 3.9352, 4.3091, 4.1862, 4.0535, 4.0555
0.657, 0.480, 0.500, 0.200, 4.0033, 4.0033, 4.0535, 4.0205, 3.9401, 3.9704, 4.3091, 4.1562, 4.0535, 4.0435
0.657, 0.480, 0.500, 0.200, 4.0033, 4.0033, 4.0535, 4.0205, 3.9401, 3.9704, 4.3091, 4.1562, 4.0535, 4.0435
0.657, 0.480, 0.350, 0.200, 4.1884, 4.1884, 4.0535, 4.1422, 3.9401, 4.0593, 3.9401, 4.0270, 4.0535, 4.0805
0.714, 0.520, 0.400, 0.200, 3.9447, 3.9447, 4.3091, 4.0488, 4.0535, 3.9969, 4.0535, 4.0100, 4.0535, 4.0318
0.629, 0.440, 0.400, 0.200, 4.2535, 4.2535, 3.9401, 4.1371, 3.8344, 4.0188, 4.0535, 4.1335, 4.0535, 4.0935
0.686, 0.600, 0.500, 0.200, 3.7775, 3.7775, 4.1760, 3.9028, 4.3091, 3.9902, 4.3091, 4.0433, 4.0535, 3.9983
0.686, 0.520, 0.500, 0.133, 3.9447, 3.9447, 4.1760, 4.0174, 4.0535, 3.9969, 4.3091, 4.1269, 3.9401, 3.9407
0.600, 0.400, 0.450, 0.133, 4.3889, 4.3889, 3.8344, 4.1671, 3.7356, 3.9969, 4.1760, 4.2718, 3.9401, 3.9999
0.657, 0.520, 0.600, 0.267, 3.7775, 3.7775, 4.0535, 3.8722, 4.0535, 3.9100, 4.6162, 4.1130, 4.1760, 4.0697
0.600, 0.440, 0.450, 0.267, 4.1884, 4.1884, 3.8344, 4.0468, 3.8344, 3.9902, 4.1760, 4.1816, 4.1760, 4.1793
0.600, 0.440, 0.450, 0.267, 4.1884, 4.1884, 3.8344, 4.0468, 3.8344, 3.9902, 4.1760, 4.1816, 4.1760, 4.1793
0.629, 0.440, 0.450, 0.267, 4.1251, 4.1251, 3.9401, 4.0564, 3.8344, 3.9623, 4.1760, 4.1531, 4.1760, 4.1624
0.686, 0.480, 0.450, 0.267, 3.9447, 3.9447, 4.1760, 4.0174, 3.9401, 3.9423, 4.1760, 4.0719, 4.1760, 4.1143
0.657, 0.480, 0.400, 0.267, 4.0634, 4.0634, 4.0535, 4.0600, 3.9401, 3.9993, 4.0535, 4.0575, 4.1760, 4.1460
0.657, 0.520, 0.400, 0.267, 4.0033, 4.0033, 4.0535, 4.0205, 4.0535, 4.0274, 4.0535, 4.0334, 4.1760, 4.1299
0.657, 0.520, 0.400, 0.267, 4.0033, 4.0033, 4.0535, 4.0205, 4.0535, 4.0274, 4.0535, 4.0334, 4.1760, 4.1299
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.029, 0.400, 0.050, 0.400, 6.8764, 6.8764, 2.5467, 2.6704, 3.7356, 4.9919, 3.3937, 3.5679, 4.4549, 5.4235
0.200, 0.480, 0.150, 0.400, 5.5955, 5.5955, 2.8281, 3.3816, 3.9401, 4.7347, 3.5551, 3.8612, 4.4549, 4.9111
0.314, 0.520, 0.150, 0.467, 5.0148, 5.0148, 3.0530, 3.6696, 4.0535, 4.5534, 3.5551, 3.7741, 4.6162, 4.8022
0.457, 0.520, 0.250, 0.533, 4.3889, 4.3889, 3.3937, 3.8487, 4.0535, 4.2279, 3.7356, 3.8989, 4.7968, 4.5793
0.571, 0.640, 0.250, 0.533, 3.9447, 3.9447, 3.7356, 3.8551, 4.4549, 4.1284, 3.7356, 3.7879, 4.7968, 4.3423
0.629, 0.600, 0.350, 0.533, 3.7775, 3.7775, 3.9401, 3.8379, 4.3091, 3.9902, 3.9401, 3.8832, 4.7968, 4.2532
0.571, 0.480, 0.300, 0.467, 4.1884, 4.1884, 3.7356, 3.9943, 3.9401, 4.0593, 3.8344, 3.9406, 4.6162, 4.4165
0.600, 0.640, 0.300, 0.400, 3.9447, 3.9447, 3.8344, 3.9006, 4.4549, 4.1284, 3.8344, 3.8675, 4.4549, 4.2508
0.657, 0.640, 0.300, 0.333, 3.8876, 3.8876, 4.0535, 3.9445, 4.4549, 4.0918, 3.8344, 3.8504, 4.3091, 4.1686
0.600, 0.560, 0.300, 0.333, 4.1251, 4.1251, 3.8344, 4.0088, 4.1760, 4.1475, 3.8344, 3.9216, 4.3091, 4.2478
0.629, 0.560, 0.400, 0.200, 4.0634, 4.0634, 3.9401, 4.0176, 4.1760, 4.1129, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.560, 0.400, 0.200, 4.0033, 4.0033, 4.0535, 4.0205, 4.1760, 4.0793, 4.0535, 4.0334, 4.0535, 4.0435
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.657, 0.520, 0.400, 0.200, 4.0634, 4.0634, 4.0535, 4.0600, 4.0535, 4.0587, 4.0535, 4.0575, 4.0535, 4.0555
0.029, 0.520, 0.050, 0.533, 6.1773, 6.1773, 2.5467, 2.6504, 4.0535, 5.1579, 3.3937, 3.5329, 4.7968, 5.5331
0.114, 0.600, 0.200, 0.600, 5.1961, 5.1961, 2.6802, 2.9677, 4.3091, 4.8413, 3.6427, 3.9534, 5.0025, 5.1187
0.257, 0.600, 0.250, 0.600, 4.6837, 4.6837, 2.9361, 3.3855, 4.3091, 4.5338, 3.7356, 3.9726, 5.0025, 4.8112
0.343, 0.640, 0.300, 0.600, 4.3203, 4.3203, 3.1152, 3.5284, 4.4549, 4.3687, 3.8344, 3.9802, 5.0025, 4.5932
0.400, 0.640, 0.300, 0.600, 4.1884, 4.1884, 3.2480, 3.6241, 4.4549, 4.2843, 3.8344, 3.9406, 5.0025, 4.5141
0.429, 0.520, 0.350, 0.600, 4.2535, 4.2535, 3.3191, 3.7195, 4.0535, 4.1575, 3.9401, 4.0498, 5.0025, 4.5531
0.543, 0.560, 0.350, 0.533, 4.0033, 4.0033, 3.6427, 3.8384, 4.1760, 4.0793, 3.9401, 3.9622, 4.7968, 4.3736
0.629, 0.520, 0.350, 0.467, 3.9447, 3.9447, 3.9401, 3.9430, 4.0535, 3.9969, 3.9401, 3.9417, 4.6162, 4.3028
0.629, 0.520, 0.350, 0.400, 4.0033, 4.0033, 3.9401, 3.9798, 4.0535, 4.0274, 3.9401, 3.9622, 4.4549, 4.2742
0.629, 0.520, 0.350, 0.400, 4.0033, 4.0033, 3.9401, 3.9798, 4.0535, 4.0274, 3.9401, 3.9622, 4.4549, 4.2742
0.629, 0.520, 0.350, 0.333, 4.0634, 4.0634, 3.9401, 4.0176, 4.0535, 4.0587, 3.9401, 3.9832, 4.3091, 4.2272
0.629, 0.520, 0.350, 0.333, 4.0634, 4.0634, 3.9401, 4.0176, 4.0535, 4.0587, 3.9401, 3.9832, 4.3091, 4.2272
0.629, 0.520, 0.350, 0.267, 4.1251, 4.1251, 3.9401, 4.0564, 4.0535, 4.0907, 3.9401, 4.0048, 4.1760, 4.1624
